Target_X,Target_Y,Final_X,Final_Y,Error_m,NN_Steps,Total_Steps
0.01531,0.05888,0.015277267966963342,0.058766459413128386,0.00011816450758947855,41,84
0.04763,-0.02003,0.047007260878105694,-0.021489275014422805,0.0015865962251487837,34,100
-0.06231,-0.05097,-0.061373761112989145,-0.052315807759531104,0.0016394333713711713,54,182
-0.00541,-0.04101,-0.0066007905841717965,-0.04211265448652643,0.001622907616597161,28,156
-0.02937,0.02777,-0.0305341974831715,0.027001010611392845,0.0013952420792153798,27,87
-0.06341,-0.07665,-0.06196649170046147,-0.07628667466368144,0.0014885299831873008,66,132
-0.0298,-0.06842,-0.03015174881261812,-0.06981714514696007,0.0014407434847509594,50,124
0.01493,-0.09058,0.014421479492064737,-0.08963238585860855,0.0010754374309813535,61,98
0.04689,0.00959,0.04610587689090367,0.008124482272596299,0.00166210446709989,32,195
-0.00625,0.05582,-0.0057338979644041745,0.054442227331549485,0.001471264366820393,37,128
0.04301,-0.01613,0.041392454163809385,-0.01531433163993777,0.001811565457217652,31,398
-0.037,0.08599,-0.03591499560525742,0.08471469756955069,0.001674404618280964,62,354
-0.06417,0.04937,-0.06265379729726069,0.049257055744956535,0.0015204035781796028,54,300
-0.09245,0.02445,-0.09280493118873923,0.022929904728546367,0.0015609823134922225,64,289
0.00109,0.05145,0.001008750088095382,0.052613067411617385,0.0011659019479145177,34,118
-0.00599,0.07468,-0.006056351269004663,0.07106362612295383,0.0036169825144007034,50,450
0.06124,-0.04578,0.06271467797686751,-0.046506341660548414,0.0016438513750659705,51,203
0.01211,0.06203,0.011098647127354212,0.0633443463587941,0.001658415202500325,42,117
-0.0997,-0.00597,-0.10016287237262052,-0.007563731473901985,0.0016595875524482416,67,217
0.02884,0.0088,0.027583744092997495,0.007684877482357401,0.0016797848473040402,20,86
-0.02305,-0.02377,-0.023628726405452376,-0.025003823503149628,0.001362807649410674,22,83
-0.07856,0.04181,-0.07773181214509123,0.042558925643196535,0.001116595155844653,59,99
-0.01855,0.01707,-0.018395261329418284,0.015625262698389496,0.0014530003189394665,17,62
-0.09814,-0.01816,-0.09943240890244283,-0.017385265539606624,0.0015068292057278684,67,109
0.06319,-0.07562,0.06330360284050662,-0.07724732161223725,0.0016312820832172499,66,215
-0.00196,-0.01053,-0.003046472005196547,-0.011138642744151961,0.0012453382705452506,7,61
-0.08035,-0.01901,-0.0820010157553381,-0.018742157665666243,0.0016726005322359424,55,163
-0.03269,-0.04,-0.03316361502147791,-0.041052067611692104,0.0011537579677475909,34,72
-0.03063,0.01331,-0.03181314554427942,0.012473359766962483,0.0014490687556100701,22,88
0.06454,-0.01927,0.06273913239084722,-0.01890417594705222,0.001837648329635133,45,353
-0.00786,0.09326,-0.00810449354702969,0.09428231441956089,0.0010511440752728862,62,133
0.03067,0.06376,0.029168883703105365,0.06430443334857867,0.0015967961071618538,47,141
0.06562,-0.06943,0.06306168288488839,-0.06809856246221471,0.002884044448079247,64,464
-0.0351,-0.04186,-0.035872779092775094,-0.043207854088639176,0.0015536724785139367,36,91
0.04474,0.06394,0.04351467247137527,0.06414021695044066,0.0012415773756191567,52,245
-0.08466,-0.02139,-0.08500173026050817,-0.02240402270772897,0.0010700568315453955,58,245
-0.08664,-0.01673,-0.0866429555574771,-0.01791285193824632,0.0011828556307229906,59,220
-0.00107,0.00214,-0.0015938781784767644,0.0013559927990829438,0.0009429292852456805,2,46
0.01259,-0.00601,0.010964805436525804,-0.005801383836393673,0.0016385292407717063,9,127
0.04602,-0.08167,0.046298072838955075,-0.08091389188903754,0.0008056202450458689,62,152
0.05182,0.01974,0.05089674495987129,0.018828568878495922,0.0012973459671071742,37,184
0.08854,-0.03066,0.08688848836172217,-0.029706795773853715,0.001906853163751801,62,462
-0.02915,0.00257,-0.029910399322597807,0.0014983754775145643,0.0013139962888072945,20,147
0.00175,-0.02625,0.0011672936365895782,-0.02766586449805189,0.0015310842507199696,18,118
0.06055,0.06318,0.05913644131850428,0.06379201652283466,0.0015403611168341444,58,227
-0.06559,-0.02122,-0.06329754405768687,-0.019973962878602668,0.0026092073040191585,46,446
0.03581,-0.03699,0.03623770754720906,-0.03847147483587766,0.0015419797129918123,34,149
0.01546,0.06318,0.013976177038796002,0.06278969451385767,0.001534297543734265,43,227
-0.00924,-0.07285,-0.010042230611007875,-0.07149433408161801,0.0015752472934433333,49,227
-0.01696,0.04152,-0.016896487049941462,0.03992887902414652,0.0015923880979918424,30,142
-0.0587,-0.08066,-0.057457743361257196,-0.07963519291293218,0.00161041333893041,67,226
-0.06579,-0.00729,-0.06483562127220482,-0.008202425879210929,0.0013203634882568431,44,158
0.00551,0.03435,0.006199309091135681,0.03532342087934415,0.0011927678866675753,23,109
-0.04942,-0.03063,-0.0490117013312167,-0.03188325585209416,0.0013180887806739227,39,164
0.00892,0.04713,0.008940519179739068,0.04823264197009141,0.0011028328753461393,32,70
-0.0181,-0.01955,-0.018610573226343564,-0.020407339453310747,0.0009978556797764103,18,67
0.03964,-0.02679,0.038643331989044176,-0.0255646567852599,0.0015794977423131211,32,115
0.08368,0.03993,0.08410569647240541,0.03835256153749373,0.0016338695142552094,62,193
-0.02378,-0.0426,-0.024561382776996734,-0.04393532491927193,0.0015471430716697506,33,130
0.03119,0.0342,0.032011618646204804,0.03520198670882996,0.0012957756613176925,31,79
-0.08724,-0.04175,-0.0855539473208201,-0.040947709971798474,0.0018672018975786548,64,444
0.01484,-0.06713,0.014899207429065987,-0.06702563744537253,0.00011998775964645123,46,77
0.03286,0.08364,0.03147029147584995,0.0830142884433735,0.0015240750421784647,60,140
-0.02826,0.01307,-0.029909863531711666,0.012845828917718412,0.001665023227286451,21,103
-0.06369,0.01339,-0.06435872261606931,0.014564061665977826,0.001351151632038839,43,116
-0.03954,-0.07568,-0.038365036325560646,-0.07673980935304733,0.001582319658305059,57,236
0.08083,0.05751,0.08011225441498351,0.056025946343286684,0.0016485065910741207,66,292
-0.03376,0.05372,-0.033861504089147315,0.052094616172992186,0.0016285501727647763,42,167
0.00078,0.09282,-0.0006442128933133448,0.09196980933378245,0.001658676139095097,62,159
-0.04136,0.01384,-0.04264915053317941,0.012960095674256891,0.0015608141207902311,29,128
-0.01159,0.06391,-0.011331667864880489,0.06421792401919095,0.00040193618104136537,43,79
0.04428,-0.02317,0.04432027373081451,-0.02479665882234545,0.0016271573057661057,33,146
0.04287,-0.05093,0.0412559180592716,-0.04992606354506324,0.0019008284817248933,44,444
0.07047,0.02318,0.06883491020235416,0.023056313043058232,0.001639761296556009,49,130
0.05144,-0.08571,0.052277567022863174,-0.08714943390312203,0.0016653793799747338,67,221
