Target_X,Target_Y,Final_X,Final_Y,Error_m,Active_Steps
0.04763,-0.02003,0.03094127344096642,-0.02056265195398054,0.016697224687542297,34
-0.06231,-0.05097,-0.05673589125669791,-0.0582120246189727,0.009138796904623903,54
-0.00541,-0.04101,-0.009151849921818377,-0.03752154410166817,0.005115737033118327,28
-0.02937,0.02777,-0.020213284388901444,0.019208965555530998,0.012535419878963795,27
-0.06341,-0.07665,-0.05821304743573732,-0.07917756777611189,0.005779006386744664,66
-0.0298,-0.06842,-0.031157762952860837,-0.06928337562633834,0.0016090176221273975,50
0.01493,-0.09058,0.0059518356104852725,-0.08918365947580614,0.0090860994196991,61
0.04689,0.00959,0.03401935663105363,0.009504060513816318,0.012870930282069312,32
-0.00625,0.05582,-0.0021329394671135127,0.04692636248627167,0.00980035589440748,37
0.04301,-0.01613,0.028323718293867168,-0.015524750137656324,0.014698748169410853,31
-0.037,0.08599,-0.02338318077348641,0.0768086554347172,0.01642299771278064,62
-0.06417,0.04937,-0.04975898396961659,0.037012430312315873,0.01898385923920469,54
-0.09245,0.02445,-0.07619977219584742,0.011780792478633827,0.02060530812451721,64
0.00109,0.05145,0.004050468926357319,0.04398956245765176,0.0080263630983906,34
-0.00599,0.07468,-0.0004801547141973942,0.06693432663689375,0.00950546426648456,50
0.06124,-0.04578,0.0462246606661864,-0.048685368429785804,0.015293841277532796,51
0.01211,0.06203,0.014048671371012608,0.060447510854465106,0.0025025424233206667,42
-0.0997,-0.00597,-0.09059068872451712,-0.017066425363419107,0.014356538850279005,67
0.02884,0.0088,0.02096885436793115,0.008157361879417907,0.007897336089800271,20
-0.02305,-0.02377,-0.020684368786414855,-0.023819341283648966,0.002366145726907043,22
-0.07856,0.04181,-0.06288624934958541,0.02856481359218256,0.020520755893221963,59
-0.01855,0.01707,-0.0135682507600236,0.011529153579788207,0.0074510941842375914,17
-0.09814,-0.01816,-0.08417382123483738,-0.027693979165811237,0.016910083028613493,67
0.06319,-0.07562,0.05407419126781511,-0.08308932451720874,0.01178510829755729,66
-0.00196,-0.01053,-0.0030388098910750466,-0.009655829537460097,0.0013885261173843945,7
-0.08035,-0.01901,-0.07219375314346765,-0.028948083114972028,0.012856510365755787,55
-0.03269,-0.04,-0.029875591424059062,-0.04093604055212206,0.002965985088894895,34
-0.03063,0.01331,-0.023419230452068375,0.007242099435200431,0.009424150610939588,22
0.06454,-0.01927,0.04809568513786223,-0.019784310950529564,0.016452355668382563,45
-0.00786,0.09326,-0.0029689458716311967,0.0839657283119592,0.010502661410221232,62
0.03067,0.06376,0.02807585590604018,0.05988237785986796,0.004665354974904777,47
0.06562,-0.06943,0.052237057710827664,-0.07415747332986346,0.014193383965773894,64
-0.0351,-0.04186,-0.03351481662726257,-0.04599827785672623,0.004431495226746141,36
0.04474,0.06394,0.04350873508683609,0.06430693036745044,0.0012847767047023634,52
-0.08466,-0.02139,-0.07334539277315416,-0.029646693769169282,0.014006902894488521,58
-0.08664,-0.01673,-0.07619386294004431,-0.026514626993758637,0.014312955840159987,59
-0.00107,0.00214,-0.002046151826718991,0.0005006603455803862,0.0019079588285283939,2
0.01259,-0.00601,0.00750296581057265,-0.006399757740903615,0.005101943545453739,9
0.04602,-0.08167,0.03475674215250547,-0.0859729097779537,0.01205719743125892,62
0.05182,0.01974,0.04582844895319337,0.02198370831330973,0.006397883317293678,37
0.08854,-0.03066,0.06893502895825468,-0.03160588959592269,0.019627776152059285,62
-0.02915,0.00257,-0.023561022911543956,-0.0016340447468603028,0.006993615454748015,20
0.00175,-0.02625,-0.0017679839892504622,-0.02426551567003512,0.004039107500983201,18
0.06055,0.06318,0.057914395399622176,0.0632980101148747,0.0026382452495447586,58
-0.06559,-0.02122,-0.0572996451266431,-0.029876618790440304,0.011986118337860533,46
0.03581,-0.03699,0.022460169761725112,-0.0369367397837605,0.013349936480799917,34
0.01546,0.06318,0.015445862654820368,0.05949497683756266,0.003685050280827712,43
-0.00924,-0.07285,-0.01418576566474573,-0.07440753924539285,0.005185221934644333,49
-0.01696,0.04152,-0.009194635621352724,0.03224409696015219,0.012097241881429913,30
-0.0587,-0.08066,-0.055088644933415726,-0.08425373638034436,0.0050947842533668256,67
