Target_X,Target_Y,Final_X,Final_Y,Error_m,NN_Steps,Total_Steps
-0.09245,0.02445,-0.09145623386249763,0.023633128134618386,0.00128641003591329,64,245
0.00109,0.05145,0.0017185999869897507,0.050760371998876584,0.0009331263170530539,34,70
-0.00599,0.07468,-0.005239671066241923,0.07570071827510665,0.0012668304172110908,50,160
0.06124,-0.04578,0.060610230160500184,-0.0470217954223702,0.0013923598391806648,51,216
0.01211,0.06203,0.012352903632020002,0.06325443607278425,0.001248297188486707,42,129
-0.0997,-0.00597,-0.0990560616275259,-0.007219492219317345,0.0014056626315297643,67,223
0.02884,0.0088,0.02788849307440374,0.009334063538074562,0.0010911412796509748,20,68
-0.02305,-0.02377,-0.02357846335488359,-0.025210205821226017,0.0015341011456055057,22,112
-0.07856,0.04181,-0.07722581029446113,0.04109222776998618,0.0015150112687847988,59,190
-0.01855,0.01707,-0.02009266801472576,0.01673526544233418,0.0015785663837018851,17,106
-0.09814,-0.01816,-0.09270970110956261,-0.015184144863440772,0.006192241906876014,67,467
0.06319,-0.07562,0.06169435523752717,-0.07628554333144573,0.0016370403726066944,66,170
-0.00196,-0.01053,-0.0030021675013313055,-0.011182728249701806,0.00122970210571094,7,64
-0.08035,-0.01901,-0.08159509469952436,-0.019721111357224055,0.0014338550042304447,55,104
-0.03269,-0.04,-0.03351507748043887,-0.041247065574949004,0.0014953011057811207,34,136
-0.03063,0.01331,-0.03197047382703222,0.012471513705201175,0.0015811164876516422,22,130
0.06454,-0.01927,0.063643429818355,-0.020564127221578472,0.0015743580775177464,45,143
-0.00786,0.09326,-0.008439070139955259,0.0915061815746716,0.001846943771750834,62,238
0.03067,0.06376,0.030096987779244366,0.06531396264876965,0.0016562436170160795,47,148
0.06562,-0.06943,0.0641869372213655,-0.069643297568095,0.0014488494677028663,64,135
-0.0351,-0.04186,-0.03602631742793163,-0.04323824596545685,0.0016606101043254995,36,104
0.04474,0.06394,0.04409291432564157,0.062474439421921664,0.0016020573266825378,52,154
-0.08466,-0.02139,-0.08258614191703649,-0.02048870487142711,0.002261243077836237,58,458
-0.08664,-0.01673,-0.08829997010124359,-0.016682127972024847,0.0016606602506488556,59,167
-0.00107,0.00214,-0.001698160065899896,0.0010722648883674597,0.001238807223503445,2,27
0.01259,-0.00601,0.01083665276610562,-0.005920736363264214,0.0017556179879029414,9,144
0.04602,-0.08167,0.04457285696512883,-0.08203545884538681,0.0014925760051158479,62,155
0.05182,0.01974,0.052178639953543555,0.020194049152384506,0.0005786045705478079,37,92
0.08854,-0.03066,0.08375050042480475,-0.028073908996311504,0.005443084866153932,62,462
-0.02915,0.00257,-0.027487969682865026,0.002883445546905652,0.0016913287338512174,20,101
0.00175,-0.02625,0.0012550967750363266,-0.024725233557218253,0.0016030726456130247,18,89
0.06055,0.06318,0.06122757339808087,0.061726503560534496,0.0016036700437826205,58,141
-0.06559,-0.02122,-0.06385666095945296,-0.02055693568832544,0.001855833643110552,46,318
0.03581,-0.03699,0.037403125014644774,-0.03749596484654225,0.0016715405284417812,34,206
0.01546,0.06318,0.013965429688980988,0.06388072890666048,0.0016506851350905954,43,175
-0.00924,-0.07285,-0.010710188147980696,-0.07352859436655818,0.0016192416449645195,49,266
-0.01696,0.04152,-0.01759608080101281,0.04016287903208805,0.0014987915488697435,30,68
-0.0587,-0.08066,-0.058182147814544234,-0.080924573989436,0.0005815241025678993,67,87
-0.06579,-0.00729,-0.06607993325061544,-0.006272775581255109,0.0010577366439257529,44,72
0.00551,0.03435,0.004988319956655604,0.03465856598758991,0.0006061048063834727,23,54
-0.04942,-0.03063,-0.05054669224564893,-0.03140524982525227,0.0013676431215631903,39,91
0.00892,0.04713,0.008811996343968334,0.0487057872102304,0.0015794841314941811,32,98
-0.0181,-0.01955,-0.01642165159557342,-0.018737728163619696,0.0018645747243856673,18,192
0.03964,-0.02679,0.04023495748916011,-0.028327353091711516,0.0016484625996675373,32,239
0.08368,0.03993,0.08423074323819747,0.03835187443805995,0.0016714659445136268,62,296
-0.02378,-0.0426,-0.02480189467401577,-0.043888332784079116,0.0016444056942600423,33,89
0.03119,0.0342,0.03149843649814222,0.032997510928056105,0.0012414157408099549,31,90
-0.08724,-0.04175,-0.0876825915303344,-0.042543332096143464,0.0009084399140808003,64,123
0.01484,-0.06713,0.014348386957113868,-0.06871918354818013,0.0016634866196462666,46,192
0.03286,0.08364,0.03133885380065016,0.08432945517428261,0.0016701000560270436,60,231
-0.02826,0.01307,-0.027682400018106394,0.012922196774367747,0.0005962109799314272,21,60
-0.06369,0.01339,-0.06351619803561652,0.013102062811733867,0.00033632565648514305,43,65
-0.03954,-0.07568,-0.03911040070648899,-0.07468725038257516,0.0010817150067750352,57,94
0.08083,0.05751,0.080290872839573,0.05593038098844929,0.0016690878696948598,66,336
-0.03376,0.05372,-0.03233222768701933,0.053375948189907485,0.0014686406727794604,42,148
0.00078,0.09282,-0.00024413092327226852,0.09156051305008318,0.0016233149802220373,62,117
-0.04136,0.01384,-0.04300474202901558,0.013613927416429241,0.0016602063591772687,29,151
-0.01159,0.06391,-0.012199804774600486,0.06367247971039047,0.0006544293323971208,43,71
0.04428,-0.02317,0.04484172979818739,-0.02467502281573657,0.001606435196968517,33,212
0.04287,-0.05093,0.04293659674513141,-0.052616265778726475,0.0016875803397071476,44,164
0.07047,0.02318,0.06896971872051387,0.022558731468737995,0.0016238283485371851,49,142
0.05144,-0.08571,0.05174141500178643,-0.08660956690340753,0.0009487210427771346,67,117
