Target_X,Target_Y,Final_X,Final_Y,Error_m,Active_Steps
-0.0298,-0.06842,-0.03172110817265064,-0.07013928998810297,0.002578102921571637,50
0.01493,-0.09058,0.006944470692522674,-0.09285059171452048,0.008302063903309129,61
0.04689,0.00959,0.03406059200287314,0.009517003994060188,0.012829615659622304,32
-0.00625,0.05582,-0.0020034839084226677,0.04919238905546817,0.007871348407236422,37
0.04301,-0.01613,0.02846809559786874,-0.015578899642551231,0.01455234329050496,31
-0.037,0.08599,-0.023509596421505755,0.07431365701583237,0.01784174807003425,62
-0.06417,0.04937,-0.04979828036419331,0.03691280102669549,0.01901915170428825,54
-0.09245,0.02445,-0.07840598988318895,0.012573217174494061,0.018392721126720867,64
0.00109,0.05145,0.0029214196432994547,0.04614173472324926,0.005615316389859143,34
-0.00599,0.07468,1.6383174919531868e-05,0.06865757401495061,0.008505660091336504,50
0.06124,-0.04578,0.04741630452616557,-0.04953247525208655,0.014323952913593114,51
0.01211,0.06203,0.014319207523515648,0.06071273257274749,0.0025721180682189934,42
-0.0997,-0.00597,-0.09287347199971109,-0.017670238049033032,0.013546108479661928,67
0.02884,0.0088,0.0210412301028105,0.008182094581042352,0.007823210275589323,20
-0.02305,-0.02377,-0.020732095655117615,-0.023879445161073574,0.0023204867582701395,22
-0.07856,0.04181,-0.06481875791556309,0.02939400508907233,0.01851968314122253,59
-0.01855,0.01707,-0.013661307950296995,0.011621489892105529,0.007320216687548093,17
-0.09814,-0.01816,-0.08894776408200342,-0.026621398784891493,0.012493697233768308,67
0.06319,-0.07562,0.05146379197081095,-0.08226375528420597,0.013477516055276374,66
-0.00196,-0.01053,-0.0030589447469681922,-0.009734543249652642,0.0013566248555006509,7
-0.08035,-0.01901,-0.07034366960898111,-0.029048688251539546,0.014173987078653147,55
-0.03269,-0.04,-0.030833590588925715,-0.041972689150950086,0.0027088297081583647,34
-0.03063,0.01331,-0.02348941221227007,0.007265555205577293,0.009355389186298002,22
0.06454,-0.01927,0.04972588964191333,-0.020395519676285397,0.01485680518292127,45
-0.00786,0.09326,-0.0033508732570354913,0.08499275716445558,0.009416980837082459,62
0.03067,0.06376,0.028514462366077003,0.06054053726831613,0.003874439671998996,47
0.06562,-0.06943,0.052329672416340484,-0.0731585479184149,0.013803437139382967,64
-0.0351,-0.04186,-0.03439977106263937,-0.04662589217715009,0.004817058107282659,36
0.04474,0.06394,0.04043937986792695,0.06041499906074566,0.005560662293480514,52
-0.08466,-0.02139,-0.07473948209834932,-0.02978250899487911,0.012994263452235307,58
-0.08664,-0.01673,-0.0760676886631358,-0.02586651421962687,0.013973176413723226,59
-0.00107,0.00214,-0.001964838999341357,0.00047892363109589757,0.0018867727839021525,2
0.01259,-0.00601,0.007562287835556714,-0.006448864301343119,0.005046829844911,9
0.04602,-0.08167,0.03550652670161096,-0.0866771982517538,0.01164496265036112,62
0.05182,0.01974,0.044100978020215786,0.021797378736639644,0.007988498456554192,37
0.08854,-0.03066,0.06831587722720324,-0.03134451269417836,0.020235703584448147,62
-0.02915,0.00257,-0.023620073933013228,-0.001643667904709256,0.006952343455088843,20
0.00175,-0.02625,-0.001773256069754047,-0.024326395203478717,0.004014173482332125,18
0.06055,0.06318,0.05888356243861534,0.06377401817324305,0.0017691443514130387,58
-0.06559,-0.02122,-0.056036426151978756,-0.028954209852712513,0.012291817413035009,46
0.03581,-0.03699,0.023714906184781923,-0.038991007474175256,0.012259499390702372,34
0.01546,0.06318,0.015924919733750664,0.06100471005143992,0.0022244182878085926,43
-0.00924,-0.07285,-0.013836459877799398,-0.0727371803089623,0.004597844243871849,49
-0.01696,0.04152,-0.009214214087647415,0.03232813566366277,0.012020298223323247,30
-0.0587,-0.08066,-0.05643995217981492,-0.08640068551555953,0.006169545067351269,67
-0.06579,-0.00729,-0.05772625467901374,-0.016203278930312585,0.012019589422741615,44
0.00551,0.03435,0.005890490157915769,0.029743597994481136,0.00462208959202642,23
-0.04942,-0.03063,-0.04438553972893903,-0.036574270527668755,0.007789745973201094,39
0.00892,0.04713,0.008760271492283013,0.041676810914494634,0.005455527875325386,32
-0.0181,-0.01955,-0.016849052158768127,-0.019211674402283614,0.0012958914736785785,18
0.03964,-0.02679,0.02536176401075939,-0.02659377435039933,0.014279584289117351,32
0.08368,0.03993,0.07215301008674457,0.03891581639814883,0.0115715195561584,62
-0.02378,-0.0426,-0.023882423240163122,-0.04250041586357189,0.0001428548926486086,33
0.03119,0.0342,0.026071553398141045,0.031804939786377225,0.005651089190851641,31
-0.08724,-0.04175,-0.07647168148943714,-0.05023168560969241,0.013707504307006214,64
0.01484,-0.06713,0.0063067566027437,-0.06778250509898162,0.008558154344309015,46
0.03286,0.08364,0.029150195559489958,0.07709797599986885,0.007520686604633917,60
-0.02826,0.01307,-0.02181485970285094,0.007446509117255238,0.008553565523116553,21
-0.06369,0.01339,-0.055220521726412945,0.0031439555409539734,0.01329336260257392,43
-0.03954,-0.07568,-0.03935275147352087,-0.07733375057359311,0.0016643175689537609,57
0.08083,0.05751,0.07134828131836798,0.054456501739000865,0.009961267027217686,66
-0.03376,0.05372,-0.020667252554133275,0.04275622582877922,0.017077013197827583,42
0.00078,0.09282,0.00317624912826795,0.08168256650562501,0.011392297166346687,62
-0.04136,0.01384,-0.03109524665184744,0.0058415557796202,0.013013080774548977,29
-0.01159,0.06391,-0.005711000826273336,0.05749571471303068,0.00870090150658596,43
0.04428,-0.02317,0.02877827823050288,-0.022681171857326963,0.015509427158085821,33
0.04287,-0.05093,0.032108272587479475,-0.055511830798260636,0.011696493079777603,44
0.07047,0.02318,0.05819090316301107,0.02376798843448124,0.012293166782047468,49
0.05144,-0.08571,0.040713967930482056,-0.09099005831893958,0.011955198861070045,67
