time,actuator_1_input,actuator_2_input,actuator_3_input,cs19_pos_x,cs19_pos_y,cs19_pos_z,tip_pos_x,tip_pos_y,tip_pos_z
1766620529.832325,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766620530.1605387,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766620530.4936152,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766620530.8281622,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766620531.1605,0.0,0.0,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766620531.5475922,0.0,0.2940274185898668,0.0,3.306541662430359e-06,0.0,-0.19036912150652113,6.082633688632976e-06,0.0,-0.3907576704717413
1766620531.595749,0.0,0.33462806174554116,0.0,-8.285413298296874e-05,4.974599345759937e-05,-0.19038472804379028,-0.0003903946881638398,0.00022891094156124325,-0.3907894133122245
1766620531.6456552,1.1223913077391903,0.0,0.0,-0.0003353873293721129,0.00019554894555267243,-0.1903898750658106,-0.001445779303384774,0.0008382492569364144,-0.39079656357731085
1766620531.6954923,0.8521016023905759,0.0,0.3538123291717669,-0.0005109242334681328,-9.935990630525024e-05,-0.1904328079221907,-0.002123790975393809,-0.0005874421912838664,-0.39088203333387933
1766620531.745524,0.0,0.2530593648993972,0.032288776837626265,-0.0003022203099286283,-0.0010769130884514494,-0.19044320105152432,-0.0012030197905928842,-0.004585629675539619,-0.39088032740664963
1766620531.7955568,0.4614328646288084,0.22475900047211284,0.34039328472198743,6.785181249133235e-05,-0.0015882156199679435,-0.19039119442677024,0.00025120394972074234,-0.006547329569567767,-0.390748288031817
1766620531.845393,0.2289401882522003,0.4849444233405879,1.3286725396542485,0.00027013795045439324,-0.0012684809127022712,-0.19042456613524256,0.0011173868030009703,-0.005253062332618165,-0.39083457402347177
1766620531.8944428,0.0,0.421270905094879,1.0398594719168928,0.0006251819157521482,-0.0003068309448120359,-0.1904904722748679,0.0026914294268618783,-0.0011549593093870486,-0.39099561087316587
1766620531.9463634,0.946231185790122,0.16350959528290832,0.6046403043424092,0.0011651199085470276,0.0011681382781718135,-0.19046397112919924,0.004905788167427286,0.004956536986453652,-0.3908889117378419
1766620531.9984548,0.6027346988954243,0.0828934701858785,0.13329832384487833,0.0014400259011273398,0.0019181976055572317,-0.19046192275744847,0.0060089970714493355,0.007843960180207185,-0.3908238594677342
1766620532.0471315,0.3838754053779264,0.17627137211354282,0.0647071183501811,0.0013763221691963526,0.0016224258666497626,-0.19043075745602053,0.005697494026437216,0.0065916879849375574,-0.3907881030368022
1766620532.0990453,0.8779103001015798,0.0,0.0,0.0007949880193005357,0.0003731983140028468,-0.19041742743200094,0.003260565069104982,0.0014647663855679397,-0.3908407524115145
1766620532.1485305,1.0389209788544842,1.333415123970275,0.0,-0.00026999030814338836,-0.0014597360245290501,-0.19041847423488306,-0.0011241766166442285,-0.006169008848347819,-0.390807696896839
1766620532.1981921,2.18155387966878,0.6303726622112195,0.13600843674487995,-0.001141531422061254,-0.002498331923994761,-0.19047908444465825,-0.00489168868732784,-0.01038602246736184,-0.3908132169432664
1766620532.2455893,1.9799584215209312,0.14610172591719672,0.5512693115697135,-0.0021076385316553116,-0.0029957337499729123,-0.19050958062213,-0.008797440483277873,-0.012648358934159198,-0.3907375950807553
1766620532.2949243,2.336297021945269,0.0,0.0,-0.0019050492860321355,-0.0034355413611150084,-0.19049679833299094,-0.007817715582190543,-0.01447507359926417,-0.39066952809749955
1766620532.344655,2.086788827956524,0.0826872419083488,0.0010772850496376812,-0.0007349083850015937,-0.0038391202122043033,-0.19047762393299472,-0.003024084523686843,-0.01625636932440276,-0.3906231799081331
1766620532.4028673,2.5358143853407658,1.2312115637897638,0.2469189383766173,0.0003258027507301633,-0.0042178170530424415,-0.19045645284204837,0.001328543802594253,-0.017793487248680205,-0.3905220279699533
1766620532.445804,2.873068795788795,1.3192315122289784,0.9433457931176094,0.0008342342245542884,-0.004280059546325369,-0.19054699883580473,0.0032926697036559796,-0.018000054796522762,-0.3906886770826391
1766620532.495677,3.188720402299231,1.7642002843457867,2.017866149555586,0.00029907798124125423,-0.003839843172114441,-0.19064407568415032,0.001142553000853856,-0.01617025748760237,-0.39098066696589107
1766620532.5454314,3.3235490772235243,1.60324870061815,2.282962022268725,-0.0002955613767303047,-0.0030551241701516425,-0.19077767190211922,-0.0012066719615862673,-0.01286428738213893,-0.39137958685919433
1766620532.594566,3.9984770135923666,1.9010961942916424,2.9129813380886427,-0.00030698645576208414,-0.002182541831996304,-0.19082877362949474,-0.0011715792651675384,-0.009270873906762693,-0.39158711558916676
1766620532.6469822,3.601105966166256,1.3854541644013767,2.5892289945724705,0.0004419913855159277,-0.0017139533866732742,-0.19092901538805168,0.001980624954453212,-0.007378925351276445,-0.3918294799206481
1766620532.6957698,2.8482808790679286,1.450972114109629,2.3337939153776204,0.0015748620367553145,-0.0019067313293797325,-0.19086948829253517,0.006686574104623262,-0.00818398559775927,-0.3916378233649347
1766620532.744543,3.5790264231326896,0.6839848429643318,3.257417985299762,0.002511397979730543,-0.002273925775876265,-0.1907899121531289,0.010503149795197429,-0.009588162255181557,-0.391359569468998
